seed,device,cell,sample,image_index,total_ms,preprocess_ms,inference_ms,postprocess_ms,detections
260829,1,a,90,10,37.28815300564747,0.9768339950824156,34.84990500146523,0.9858819976216182,7
260829,1,a,91,11,37.02524599793833,0.9595500014256686,34.66565700364299,0.9547299996484071,5
260829,1,a,92,12,43.435722996946424,1.396523992298171,34.600002007209696,0.9975400025723502,7
260829,1,a,93,13,37.096169995493256,0.9805159934330732,34.643565013539046,1.0182350088143721,2
260829,1,a,94,14,43.6621440021554,7.008193992078304,29.00519999093376,7.182218003435992,1
260829,1,a,95,15,37.6525690080598,1.279166986932978,34.916248987428844,0.9722579998197034,5
260829,1,a,96,0,43.54873800184578,7.018793010502122,28.99627899751067,7.075817004078999,16
260829,1,a,97,1,37.428452997119166,1.0415330034447834,34.95659399777651,0.9686970006441697,1
260829,1,a,98,2,43.25756600883324,7.002261001616716,28.812570992158726,7.002829996054061,6
260829,1,a,99,3,37.50542200577911,1.3580539962276816,34.80886800389271,0.9131059923674911,2
260829,1,a,100,4,42.92028400232084,6.946883004275151,28.654715002630837,6.921658001374453,4
260829,1,a,101,5,36.82621399639174,0.8707050001248717,34.621500002685934,0.955003997660242,2
260829,1,a,102,6,37.619516006088816,0.9591179987182841,35.13804801332299,1.0837559966603294,2
260829,1,a,103,7,44.91212300490588,1.1968699982389808,37.05136101052631,1.0776760027511045,3
260829,1,a,104,8,44.605303002754226,1.1087379971286282,35.88442399632186,1.063342991983518,7
260829,1,a,105,9,44.18039800657425,7.122159004211426,35.52384900103789,1.0477229952812195,16
260829,1,a,106,10,43.81874900718685,1.0311150108464062,35.27319600107148,7.030200998997316,7
260829,1,a,107,11,37.33182200812735,1.0050020064227283,34.94794499420095,0.920070000574924,5
260829,1,a,108,12,43.654865003190935,7.390375991235487,28.883134000352584,6.978513003559783,7
260829,1,a,109,13,37.34962100861594,0.9274549956899136,35.06728200591169,0.9515279962215573,2
260829,1,a,110,14,37.227197986794636,0.8886970026651397,35.02749200561084,0.9040519944392145,1
260829,1,a,111,15,38.44297899922822,1.3160310045350343,35.436581005342305,1.2426089961081743,5
260829,1,a,112,0,55.47433900937904,7.516698999097571,46.2591120012803,1.113029007683508,16
260829,1,a,113,1,17.653098999289796,1.260635006474331,11.722851995727979,1.1053759953938425,1
260829,1,a,114,2,15.060482997796498,1.2159580073785037,12.128223999752663,1.179464001324959,6
260829,1,a,115,3,15.620069010765292,1.6964020032901317,12.206829997012392,1.1570400092750788,2
260829,1,a,116,4,15.192095990641974,1.2560920004034415,12.207823994685896,1.181116997031495,4
260829,1,a,117,5,15.129109000554308,1.2304679985390976,12.168020999524742,1.179080005385913,2
