assign_assigner_branch,assign_assignment_matched_iou_mean,assign_assignment_matched_iou_p50,assign_assignment_matched_iou_p90,assign_assignment_overlap_rate,assign_box_loss,assign_cls_loss,assign_dfl_loss,assign_duplicate_positive_count,assign_positive_count,assign_unique_matched_gt_count,fn_iou50,fp_conf_mean,fp_iou50,gt_count,image,large_gt,large_tp,matched_iou_mean,matched_iou_p50,matched_iou_p90,medium_gt,medium_tp,prediction_count,small_gt,small_tp,tp_conf_mean,tp_iou50
one2many,0.8016615688800812,0.785386711359024,0.8866114020347595,0.9,1.5730119943618774,1.4999706745147705,0.05899575725197792,18,20,2,0,0.0050643493343765535,45,2,000000025139.jpg,2,2,0.7850868701934814,0.7850868701934814,0.8221903800964355,0,0,47,0,0,0.4627809291705489,2
one2many,0.8961122949918111,0.9056409299373627,0.9725230634212494,0.9,0.6553026437759399,0.5097398161888123,0.005657190456986427,27,30,3,0,0.04806886087559784,6,3,000000025424.jpg,2,2,0.8620569308598837,0.8858850598335266,0.9539401173591614,0,0,9,1,1,0.7714500228563944,3
one2many,0.7773207145904707,0.8305531740188599,0.9482917189598083,0.8925619834710744,1.0556519031524658,0.8238949179649353,0.0048337094485759735,108,121,13,1,0.02934354977130877,288,13,000000026204.jpg,1,1,0.8156006385882696,0.8350414633750916,0.9513361752033234,6,6,300,6,5,0.5704876823971669,12
one2many,0.9401412397623062,0.9416888654232025,0.9492178082466125,0.9,0.4482363760471344,0.26214712858200073,0.004946563392877579,18,20,2,0,0.007266693097977515,68,2,000000027982.jpg,1,1,0.937522679567337,0.937522679567337,0.9458288729190827,1,1,70,0,0,0.893915057182312,2
one2many,0.8352239638566971,0.8599022328853607,0.9144611537456513,0.9,1.1008975505828857,0.5232723951339722,0.008301647379994392,18,20,2,0,0.005986284123112758,15,2,000000030494.jpg,1,1,0.8292403817176819,0.8292403817176819,0.8970237374305725,0,0,17,1,1,0.6640459597110748,2
one2many,0.9589111387729645,0.9591593146324158,0.9624191403388977,0.9,0.3076567053794861,0.14212410151958466,0.005917496047914028,9,10,1,0,0.002036831453621674,26,1,000000030675.jpg,1,1,0.961582362651825,0.961582362651825,0.961582362651825,0,0,27,0,0,0.9136583805084229,1
one2many,0.8459132587909699,0.8401398956775665,0.983901983499527,0.9,0.9016976356506348,1.872738242149353,0.008190355263650417,45,50,5,1,0.016130259738388674,296,5,000000031735.jpg,2,2,0.8805819302797318,0.8709914684295654,0.9623059511184693,3,2,300,0,0,0.4536854780744761,4
one2many,0.8618539065122605,0.8904949426651001,0.9443965017795563,0.9,1.0693145990371704,0.7160758972167969,0.00489827198907733,18,20,2,0,0.0052790482059835685,232,2,000000033005.jpg,0,0,0.8592996597290039,0.8592996597290039,0.9273159027099609,2,2,234,0,0,0.8255477845668793,2
one2many,0.9013820916414261,0.9115660190582275,0.9299468517303466,0.9,0.65138179063797,1.4492785930633545,0.011503052897751331,18,20,2,0,0.007875680160857197,138,2,000000034071.jpg,2,2,0.914116770029068,0.914116770029068,0.9214577972888947,0,0,140,0,0,0.18201852962374687,2
one2many,0.752971675992012,0.7965447008609772,0.952189028263092,0.9,1.4935733079910278,0.7863394618034363,0.015446498058736324,36,40,4,0,0.011569312493839677,171,4,000000034139.jpg,3,3,0.7940226346254349,0.8007169663906097,0.930978548526764,1,1,175,0,0,0.6538278120569885,4
