assigner_branch,assigner_candidate_gt_count,assigner_candidate_positive_count,assigner_conflict_anchor_count,assigner_conflict_metric,assigner_final_gt_count,assigner_final_positive_count,assigner_post_conflict_gt_count,assigner_post_conflict_positive_count,assigner_post_secondary_topk_gt_count,assigner_post_secondary_topk_positive_count,assignment_matched_iou_mean,assignment_matched_iou_p50,assignment_matched_iou_p90,assignment_overlap_rate,box_loss,cls_loss,dfl_loss,duplicate_positive_count,image,positive_count,unique_matched_gt_count
one2one,8,56,0,overlap,8,8,8,56,8,8,0.7717949748039246,0.8282132148742676,0.8826318800449371,0.0,1.5793579816818237,1.0908457040786743,0.013032661750912666,0,000000018837.jpg,8,8
one2one,2,14,0,overlap,2,2,2,14,2,2,0.9118818938732147,0.9118818938732147,0.9318263947963714,0.0,0.6597338318824768,0.25726065039634705,0.006340112071484327,0,000000020059.jpg,2,2
one2one,2,14,0,overlap,2,2,2,14,2,2,0.826421469449997,0.826421469449997,0.8898298680782318,0.0,1.2550711631774902,2.869946241378784,0.013853914104402065,0,000000021465.jpg,2,2
one2one,5,35,2,overlap,5,5,5,33,5,5,0.8752755165100098,0.8530771732330322,0.9587095022201538,0.0,0.8982619643211365,1.4090518951416016,0.006569758988916874,0,000000022705.jpg,5,5
one2one,4,22,2,overlap,4,4,4,20,4,4,0.5808071345090866,0.5736474841833115,0.8368597686290741,0.0,2.374544858932495,2.182086944580078,0.01123896799981594,0,000000022755.jpg,4,4
one2one,3,21,0,overlap,3,3,3,21,3,3,0.9759935140609741,0.9752032160758972,0.9808608412742614,0.0,0.18005478382110596,0.12312854826450348,0.0042876279912889,0,000000022935.jpg,3,3
one2one,1,7,0,overlap,1,1,1,7,1,1,0.8915579319000244,0.8915579319000244,0.8915579319000244,0.0,0.7253156900405884,0.23753798007965088,0.007078058086335659,0,000000023666.jpg,1,1
one2one,18,98,10,overlap,18,18,18,88,18,18,0.6835991231103739,0.7845077514648438,0.9482352793216705,0.0,1.655423641204834,1.291710615158081,0.0056635551154613495,0,000000024243.jpg,18,18
one2one,2,14,0,overlap,2,2,2,14,2,2,0.7943415641784668,0.7943415641784668,0.8440540790557861,0.0,1.542335867881775,1.448370337486267,0.053532879799604416,0,000000025139.jpg,2,2
one2one,3,21,0,overlap,3,3,3,21,3,3,0.9229912161827087,0.9025967717170715,0.960636579990387,0.0,0.5693717002868652,0.32574111223220825,0.004145472310483456,0,000000025424.jpg,3,3
